ADA-USD;BTC-USD;ETH-USD;SOL-USD;XRP-USD
-17.484073877198412;-2.7502740156243544;-0.33304151939749227;-7.337962069518545;-18.947373300329907
-20.037232456585485;-3.588006088705442;-2.9665697470767194;-11.396331854996976;-20.138488028877433
-18.630261130350334;-2.4714161882761765;-2.061922329059218;-10.64937232826898;-19.715369053247645
-17.5172954484343;-2.2221687639080723;-1.8828070390295548;-8.280768998716825;-18.992770992246545
-17.693342035542013;-2.660523009219995;-2.39292962682931;-10.618975607519888;-17.639448673931433
-20.679174991589388;-3.585795037108963;-2.668919532523417;-12.813342955129759;-20.123418530393756
-20.826180205166402;-3.415791701958737;-2.2717481384536886;-12.74786773587695;-19.65426805468762
-20.00401088534961;-2.4512690861290376;0.8448662110079441;-11.549409266938104;-19.82742065998917
-19.47280532685368;0.34163400427547064;3.03602388549824;-7.7887921863358685;-18.456805784719776
-15.060104451374878;2.5680391430424;2.872839871989341;-6.139280658781865;-18.339362078709133
-13.210830901819781;6.746767464676462;5.746977079200244;-2.3517294222282215;-16.513881060885126
-11.506477249824021;8.159753253717206;6.329916498315802;-0.3444590115234458;-16.81844953118061
-13.111644471602446;9.343072691328258;6.599533893401599;-1.8385731390525573;-16.505471277989958
-10.123252698881991;13.111252952527753;12.999381949500455;2.2683770575611995;-15.582892552867644
-12.536145079070305;12.62269899176931;12.322152206481807;2.8040016938003065;-16.703701874804533
-7.351513781595287;17.34169334890032;18.091630267764792;6.819225274465746;-14.550646096470143
-2.3666806293560216;17.594956042967635;20.067399159430565;3.8268447284227625;-10.685437983195945
-3.889841363888502;18.096794001717733;19.18795118075667;0.855852661109946;-10.335481280807102
-2.36940684525071;16.971059191885395;18.464463653078035;-0.4791088904869456;-12.727870588103974
-0.7022827801394849;18.011535852157422;22.389317845572478;2.4345035316070796;-11.614203432742832
1.276337756530932;17.23403282456446;25.13454144648726;1.8050134315466204;-10.71051597470898
-0.15165412910268516;18.37906569273087;28.107296887900368;-0.9579530375889656;-10.658931558367769
-3.9562845063602636;17.369959432509717;26.273020564839;-4.002843343954188;-12.867847593165537
-5.971340679321346;16.160452299789952;26.30073164517155;-7.158236145804498;-14.151810487197924
-6.398227825749081;14.863060288213227;24.202847183770636;-8.724409242553843;-15.164380511174791
-4.239055271492365;16.76299923665654;27.209561671943373;-4.908432926775741;-13.484599691496246
-5.0923608465273436;17.13009571111708;32.32412415601858;-5.529416403862408;-13.912003967071495
-0.5414743050325632;23.44508902003275;35.14245519133878;0.37426354312202204;-12.486786991834853
0.17750056891820964;29.24794971396509;37.92802072830324;-1.0232958851493001;-6.955287766878171
1.2756968566539406;41.51814517181065;43.9299293678812;7.801681009023431;-8.613320452837957
5.221554782925786;38.56028878810227;42.06861657880248;14.795936495586236;-6.944654925512406
15.401933661888577;41.37288792612823;46.0278553440092;18.703284113822384;-4.4743355940419
18.90805774718336;40.44282233837811;45.47503485939741;18.43826205164141;2.3439833915774644
16.871497948498625;43.018308303197436;48.405912319858516;19.123766278408883;-0.47772107559703736
23.781355189485875;54.70804080752203;54.33366527817203;21.629241937971734;3.1822845511058517
11.294961159076045;44.45336923137744;51.125386411295736;14.791547328941279;-5.9009810025936975
17.767485542207506;49.67352938757319;62.35943762074947;19.38963830619411;-2.8296317990824327
19.520145826723056;51.52711585034788;64.7027052552974;31.47620493423147;-0.23139673723127085
16.328416610938667;54.63939207755448;65.4557201326188;32.62878616133378;-1.2898374442887328
19.355013668863876;55.08947374053417;66.4486901325202;32.05094888906012;-1.313638359659075
15.104393502576174;56.268866350509875;64.99371311351632;31.966871963550126;-3.4360632302155802
24.246122388344958;63.296950331909805;72.86897381302909;35.834856420605334;13.959132806648222
20.05183445154419;61.841989939361476;69.20571429461029;37.902711264872835;9.225304800235957
22.703859011210103;65.4695826958503;70.31881753602829;49.61353736037748;9.66032423355092
20.440047594946687;61.65022985650186;65.0764934793337;61.33857599549435;6.330125885652316
16.583112135190458;57.13825183824619;58.788247388334455;67.07779456498551;0.5800858233007133
5.845676475081296;47.88105639092524;49.760589758213044;66.08759856988411;-4.288648722895482
9.306382760137666;54.844365404754654;54.84291605670288;84.57309641494261;-1.7220000109733902
6.122191292160339;52.93790827620492;49.55334824057991;78.97462378919961;2.774717524946979
-5.808925171687029;40.177752628785576;34.23376008743002;55.25370010231636;-7.24366101971976
2.62730686888748;53.764487805033355;49.35813561512112;74.91729207646736;-2.8440769492297013
1.4055316929293626;48.28016004829645;48.49083069412106;63.65894029353911;1.6837444856325101
-1.5802964802830943;44.40256810989669;41.71867856547937;59.22363863029576;-3.036593812783661
0.4416565406080375;45.0443125694657;41.84221601461733;57.889081160707455;-1.981653240339487
3.698709715496884;52.226020415789144;46.860329408980775;67.63369993789678;0.4551783167228374
5.4306603248826635;58.3949251236221;52.65234996707364;72.66534304263442;1.738185768604028
6.728186040033668;58.46063757706952;52.50870901134235;74.14131528136438;0.3445551432964544
4.071990848332385;57.25501305095315;48.79368062824236;70.17962559990502;-2.875502482163028
4.4428805637164;60.174839347202045;51.394453736247605;73.1567067650713;-0.8773513100247099
6.626923859468459;58.24552878935108;49.29067418359991;75.53672192790035;0.10601623948942596
3.41128046916932;57.68510680750063;49.12650419532263;77.50697006630149;-1.3087192515539137
4.38397516905169;61.50771431479909;55.07431914550238;85.25848917081117;-0.13601333910761015
-0.22884908443626673;57.8138076988286;49.0026138710044;75.8470847782168;-2.9875540889045538
-6.760125811515561;48.1795925774821;39.31878484318072;65.44099768683951;-7.080980438788231
-8.318277766198001;49.38826835480161;40.77297308236989;69.16340114990594;-8.755208342201914
-6.444286525864474;55.11202646681825;41.563621059798336;67.98495867425432;-5.781153421116714
-7.747589905578234;53.59234417193775;41.08939833224963;59.34947534131345;-6.7545219374247845
-6.222334289358256;55.98884108791875;42.58997927896184;63.38005403830502;-5.831309404142759
-5.398079653523791;57.04492777246193;46.81178831433084;64.05078837096568;-5.594189473827605
-1.4365053317608623;62.18176666029589;57.090886635215796;65.08716118594447;-2.3158877164383918
-5.009866510121297;56.53880921782104;49.00828063125218;57.44287708619529;-2.581415496060835
-5.9146832170610235;59.81921380842405;50.64809159394237;58.3777277799832;-1.9872061566043486
-5.924956746432553;58.62540514203929;49.01187165514547;57.591495662179646;-3.3649631984495
-19.18360643161201;52.13929412796876;37.86491834312648;40.29523903610557;-12.96149038380584
-28.117344175956283;44.499270662520374;27.741562520919526;27.24259592872049;-23.689459732464847
-24.746674757947893;48.84015750824038;34.205011138920206;38.14881114196223;-19.969469366348868
-26.049174621397963;43.604351950947915;31.852381933413486;26.48186277904476;-21.005362584620478
-26.4006364614062;44.477513914811006;31.143289637353288;24.4461394213908;-21.169783773035377
-28.697181599745402;38.7375885935209;26.883992803422064;20.416187748205637;-21.464031576133323
-26.474617351685005;43.80029534342804;30.340145727070777;29.74532661739746;-20.171824446113163
-24.76705441746936;44.54930233804555;30.053237448152004;30.291492220515636;-20.044372247073184
-18.809196549739426;47.155008956085595;34.23414409865559;38.010573293439755;-15.996173312287121
-19.87097154968921;47.001508910051506;33.79463806163587;35.70550837627169;-16.728297415330328
-17.04755410127614;51.32831577920509;36.105690267962;43.39613650224663;-11.625309265272554
-19.72589381857808;50.35382574277847;36.88192225640845;41.268533256158314;-13.478091333080188
-23.78392357182876;45.53040784084885;33.476510707945465;34.916378015096214;-16.29597403164992
-24.40820788037097;45.994118425869225;34.18663049350113;32.311080165551;-16.596257201999954
-25.738792550371148;44.34949402737476;33.06668770079506;27.02585469963399;-16.501025161048766
-25.048227715743877;43.588343937389396;38.25318482823541;29.020974782356546;-17.824189562749936
-26.10068575330271;42.89572760268854;38.70407627915955;25.886287699980535;-18.998323908511406
-26.599635873213167;44.54375702064157;36.691359280383715;25.813455401399032;-18.19604575603002
-29.256151514852945;37.28892527591934;28.05556953794628;15.93848534178579;-20.63493009474392
-27.803116705667495;31.893888626854718;26.248755206854902;22.938175034670927;-17.947186185025444
-26.45247282608436;33.86236133058256;27.03026994432356;25.8479974462017;-17.73626050537025
-24.96605861211123;42.38993628368392;31.934923589550124;31.288724816111333;-15.583365544031603
-25.602701766042657;44.65775884095613;32.531542111241826;33.446090792211145;-15.819690849191304
-26.44412677917871;44.97396575187207;33.367845909787455;33.060708026921894;-15.918243288113487
-27.093449228437862;43.006032544733785;30.199908978960856;39.53450588642981;-14.210054619127654
-29.085873026638186;41.13330721933994;27.812843307333;35.27176117471378;-16.7181470249518
-27.371891527982783;38.5366482244327;26.41338185713018;29.939230246067837;-17.91069018681448
-25.614897995045173;42.75247799185573;29.06451232909555;39.57792380155895;-17.307749430471343
-28.06246114544496;37.64195061801987;23.698370598855135;33.52083202993663;-20.274189193816827
-29.566849252983364;37.64406438334611;23.77534928156171;32.69667193877572;-19.69696023714642
-29.76312244889565;39.126344529420564;24.502282531588815;31.05884395481471;-20.72857288538421
-29.941742201181153;42.41623010926929;25.38046431108645;34.49375003570552;-19.867255975817667
-31.301215193995134;39.36270594508437;22.481138043213722;29.697840014457768;-20.663186586878734
-27.302081269739354;50.037344661464566;29.108559454538007;44.45140363459225;-17.629137466557154
-26.225704274830875;47.69192303736227;25.200705542786885;45.30031026531327;-18.153826564735176
-22.646082365582487;51.81327899217085;31.534327230495474;54.81014346165352;-16.86732843806398
-22.58060535576113;51.56180282779348;32.759935382327285;57.55749703800921;-17.250451280869527
-24.95674643255519;50.061966932042964;30.58736592689153;55.32225470515182;-19.111955305740548
-19.475215875644757;61.767061822859915;55.75445491941733;70.32484431347233;-14.720147209985946
-20.59603975530634;58.79730113735611;61.087779257893125;62.65025406307942;-14.77569529228111
-22.465214680892597;56.50104445655315;58.873165762597004;61.50388733859189;-16.437861921013884
-25.321370634216343;53.800466036611304;60.561258352892835;60.70486393513732;-16.15599702658834
-26.25796449625126;55.151100170631274;58.43601568633963;53.22704768906197;-14.970908205469636
-25.844230145806634;56.826192860125246;59.38409788757502;53.812130569765394;-14.009761780838215
-26.43754559835225;55.13296954754012;62.64303510018283;49.16708247634274;-16.167897484273517
-24.898811953375777;57.117379511175415;65.45341606526532;55.235307403994646;-15.285314891975442
-26.659818284796966;54.63061862481966;63.25344688995016;54.006828428590545;-16.164085175492016
-27.621928571039113;53.00469972283142;59.977550911326105;53.47886044972099;-16.95556966961189
-28.33030946567986;54.78632972245023;59.28262551588534;52.47789357901147;-17.65183158260384
-28.189081916665604;52.80844678312777;59.84279410719206;51.25532256125012;-17.82022589679597
-27.785621095592518;53.296417026264734;62.10320872515018;51.614161318734176;-17.73880519783234
-28.344270560761565;53.397541682081375;60.729974203786455;49.07485424134927;-18.50553333443067
-26.65243837054172;55.78206354261586;60.11327293286497;50.60309239781009;-17.455190236100158
-25.93843764489;59.77366614553654;62.07416917355075;56.884296411709954;-16.556100252179974
-25.988188693550473;60.93981013434615;64.27391001786691;58.419320359142525;-16.564670852070872
-26.481361148898163;60.202486336364444;62.03548782658468;55.25364436686688;-17.220614998247097
-27.838906659246256;56.999716189417086;56.38250008951613;48.39649808597499;-20.81173892174285
-29.93676805288208;56.916368388436126;56.481159838445436;44.25240021229633;-21.733206117629877
-28.727509555864994;57.69119162149414;57.54197528109361;48.00981947148581;-20.870143870668322
-29.312478961504972;57.38392620323438;55.876124205836255;45.12824099896875;-21.180421344312784
-32.29269208654137;52.4475854741693;48.717812464485455;36.45400759479103;-23.768652643046238
-29.740174407031304;54.50602144525476;51.32319370719767;41.70343696829253;-21.987930779067533
-32.405997445392224;51.144285532726784;47.48289463510371;34.52305294825897;-24.294774904451057
-33.9309278288388;49.45682864270529;47.95012213113776;30.669490038751455;-24.72805373028265
-33.60802907887096;49.864157412015395;51.57536453822391;32.78601586425967;-22.122676501855732
-33.17728696751144;50.87858788448087;53.914065552791946;38.00321621411107;-22.41771893010912
-35.523745770897804;50.54180050530488;49.27251149049805;30.888502487403446;-19.8263138606655
-38.44104548562084;47.48625986206398;48.09506042209062;25.5644712148001;-22.08189047378768
-38.407183014507964;47.07770174806625;51.31170450647551;23.834568268331637;-21.717966342327166
-38.33448392398316;46.77965199286061;49.26009858709817;21.883451322957526;-22.436127746210342
-39.649180016435736;45.12128369764241;49.472176570437256;22.901946992522106;-22.398037767776856
-38.243327873567864;45.47534381189009;48.56829717487092;22.063602229473723;-22.76862634473753
-38.966956445879205;43.04870584054585;45.32888226267717;17.42486617570238;-23.90054149920414
-39.37426744904917;36.47510793690578;42.42301742528775;20.758821423759265;-24.749002508934325
-37.11238829808655;39.93292730761042;44.32635349686331;24.701714324888346;-24.504272150791095
-38.253276170166;37.68383677946361;43.24012066255429;24.747319856408765;-25.47002077944781
-37.298230131075506;39.48046655311295;46.44219307773061;36.471717533856854;-24.667742626966437
-38.14478712606242;36.571837022148635;43.41691112786692;27.57289813608117;-25.266076449372633
-38.379260824344556;37.856139608274184;43.3885046758556;27.853010571203352;-25.090066977440785
-37.05894490088101;41.91097828685424;45.935827572732514;33.77249151810964;-24.536331491884134
-35.33934357121464;42.30422707959796;46.252636833837826;33.866154940926684;-24.352546045216815
-32.95324941498755;40.4409385224179;45.23293134969049;40.35461122364252;-23.10207565550426
-34.72452449294536;36.24078953291712;39.98544908815496;28.51165031133125;-25.920752979229444
-41.76645971977753;29.004176853349882;29.851029591178534;16.47553123198613;-31.18768932653815
-43.848599935087364;28.290237137052564;26.7509796178258;22.701996067585362;-32.47037987433949
-40.42448233703853;32.00602431962183;30.482572377034668;30.803491993115006;-28.731025249971097
-44.37290386281835;26.44890874432877;24.531415491324204;20.332096888833284;-33.37010366641938
-40.77979914197854;28.386966222295417;28.329556358058294;27.35401109219047;-31.52002710806959
-39.76536942473305;31.33966643368078;30.255351896989513;29.07510783764431;-30.81598922034218
-37.59769299001889;30.735757489030746;31.878671134343218;29.647065019999964;-30.320497866715257
-36.47718477746091;29.835585318865032;31.79841278819653;24.084430288259572;-28.73292667445021
-33.154018475708604;31.091153078442723;33.23647255591125;27.41274232205866;-24.655837439369634
-29.1593756334267;34.108062228189894;35.06615112294742;29.601570959378478;-16.46659140431266
-30.614495758629833;37.63066541067144;37.90930796506744;34.80421042305855;-17.016680127995187
-28.490634874461584;46.873603997298275;48.34465734003728;46.046844809239154;-14.633656045744681
-29.67710316316613;47.38754967459069;46.38747666742604;46.61109656570701;-8.047528422512029
-29.908362796393472;45.17243858737858;44.0595279671743;42.07467686328137;-0.5707205982543595
-31.969315053083246;44.84476074078012;45.65395295447339;45.260097138528096;-9.603196360768141
-29.541495445162834;51.03958781753022;49.0325771252816;54.49539144469211;-8.94011004801617
-29.765690831238533;52.06634711369767;49.609050625652884;58.79269213507319;-5.623240591117873
-28.411196769558522;54.30980388237665;50.3449199206861;68.51778957108925;-5.176311240294462
-31.545474572488697;53.02090230893042;46.255968390686796;63.43753122056035;-3.5622383531128787
-34.18545595386898;49.26795177112751;48.02340600313333;57.756960277763184;-5.177900490605358
-34.70703366570529;48.01014642733419;41.83139104952862;62.57368748938414;-1.7837348176931278
-36.66110391081888;48.927326006380035;34.94833232746608;57.031451932145984;-4.803499604863182
-32.95774527979633;53.760843992002364;39.26423449178449;67.23488492928773;-4.1286736514217885
-32.88536663921;53.537315519804515;38.05932143140702;68.10119495410257;-5.282961287943588
-34.62037348009876;54.539257972853065;39.07349507816964;68.83234651397754;-4.465292002987031
-35.16168995157953;51.28809232856191;41.15971390125826;66.90968251555263;-4.443231695100058
-35.536262449838816;49.88683395718891;39.37970770518524;63.55524448981929;-0.3499567023888539
-37.60764606945193;46.305531776924;37.36586980877799;56.906423385145466;-0.9749577666189668
-36.97645534730986;47.97701603021252;36.10196432120567;53.11308262877918;-5.335501146435984
-41.61191197555857;39.050885760535856;26.938646941636012;39.384591461245535;-11.000317660865711
-41.56810120784756;37.38682179640514;23.426065125190256;30.512023460165395;-11.69546331471073
-44.80300507430086;31.583625022630123;14.201721096798337;26.067706587971927;-16.932080928409764
-49.743223942565415;22.242966799645213;2.75805165158558;18.58813467523859;-22.317094789888813
-46.9143492795281;26.86823910170457;4.523008759088487;31.578939301448106;-19.74108085292037
-48.05122435312397;24.58860068470077;-0.6690617204637039;32.07363321699024;-4.645747591860083
-43.539021380324236;39.71895942251577;14.07222628432294;48.78339964226201;-1.9846614641422566
-44.06332530805523;37.839689384396365;10.511746851497161;42.87197246780268;-7.765502711090755
-44.42570157731199;37.988440091601205;10.95489580581901;40.59083199231519;-7.063054073674236
-47.30914360375705;32.94777310400778;8.54150979721613;29.23802255641508;-12.24443577924632
-45.59917012075032;34.38555804775465;15.818543279362451;33.73755932516076;-9.731112091148809
-45.410281621928185;37.22713965010727;14.936012832202138;33.97357108589794;-8.519999296189152
-46.16440076674583;32.98804077568289;13.203385318420558;31.42653071490049;-9.663824368164208
-47.78562396529345;30.32278611604642;9.257202934883635;30.351143085299892;-10.97111518640298
-46.964100328188565;33.34313566207774;10.239161153424426;27.23243814305645;-10.405947504413483
-45.93474816604587;34.667343307416566;11.147212779063299;29.486087108097927;-10.11979731004249
-46.264543763943756;32.414529368381274;11.09663746278593;30.20600797490678;-10.507678443957458
-45.95608917538283;34.70012878048918;12.114744629940311;31.81026928443067;-4.995543477253195
-44.84360655979199;33.61185802890765;9.385556092364045;30.736428313552587;-5.658629790005165
-40.77145309507291;38.507780734789044;11.863466365546515;30.318078029907912;-4.730658965613732
-39.571501994776945;36.711708146142016;11.504498899081339;30.818791373991683;-5.155045557562932
-37.1642246627647;45.117109232228245;17.51962997923744;39.81273725013275;-2.9905623127073233
-36.76766547245657;45.308736651992064;17.729746391721555;46.7753489352648;-2.6936184599748225
-38.21652486677174;45.658657677651135;16.869665033235126;45.11097694349861;-4.745094655937709
-41.10879122361274;42.36916124288339;13.98668518915407;43.583937099201165;-6.762931720319942
-43.74813170511603;34.72430884074831;4.523122924587986;34.14196181257812;-9.923789771698521
-43.79932716991719;33.645439480555005;7.485676121818741;31.397241736209413;-9.55938791916241
-42.70016474953107;34.461777418388536;7.501711185157234;27.893084359364906;-10.796534147786275
-44.28688457708883;33.8534021495136;7.375423385349555;26.10871394491192;-10.006790261149778
-44.57607868949558;33.51473979858382;6.847086211039066;23.61965237521495;-10.120743292370404
-46.76060505157283;29.791603080507834;3.212752078720227;17.516300180541045;-13.028778106790428
-46.08207382956139;33.837562175876414;7.9010828597627425;23.280056281656858;-9.918549029601865
-48.877243855037634;30.030547004436347;2.9024813871315835;16.499971226574207;-11.536755859556436
-48.079151326122286;31.2543375304694;4.1086606466852915;22.003031729773358;-11.412169986970044
-47.83232356528584;27.15390696796991;0.6550816361161615;18.09926511416502;-13.630924237978126
-49.49238338324541;22.14628193543429;-5.460608491733643;14.13713651604116;-17.25728127327708
-47.83055869920665;22.578577899371854;-3.3252466104522704;16.631451151849696;-16.66291111682484
-45.65020775199968;24.16771374700104;-2.339593581200472;18.70247594980521;-15.996494946278606
-44.88838346015339;29.098889459536736;0.26162581012096897;23.30129148790101;-14.354326383957961
-44.87698596457966;30.523416937911097;1.5836726729827832;23.85796322324236;-14.125786513356985
-43.34002196851727;29.831640802816906;-0.5308073005723335;20.992589832655707;-15.040901437912058
-42.82020912276017;31.606345788835544;0.4018936942762119;24.32065105693222;-10.713845832503232
-42.080849806453024;37.140501804350755;3.79535938001907;27.02238516790514;-9.035805620308047
-43.11116810124611;35.85860484236218;2.8171167295528265;25.26840450727006;-5.377559520735076
-45.67203182766183;33.9968551770933;-1.3361514913906247;20.08124556467743;-9.380843214591739
-46.99074071859799;31.754636597308327;-2.425010132188077;20.056777702364627;-7.090345663834585
-46.41186942745927;36.54557857338882;-0.45147265710340223;20.11566220471881;-7.233983620505191
-44.963808766572875;39.58207764028083;0.7397405433343662;22.357286246539342;-7.115111481179392
-43.678484063259305;42.50454835423911;4.779279169414852;30.433743021399206;-6.778644486786611
-43.490877364191164;43.07628207605716;8.87393897438904;33.84034942782683;-7.127806564020012
-42.45382005501982;43.53332412946256;11.20291516413625;36.543546594348065;-5.069339558653841
-43.54576039470249;44.10811794669014;9.800277837311056;32.23029163155915;-6.738969987953858
-41.62651875335217;43.38606809313692;12.592568760064072;32.24064449129629;-7.144626129810339
-37.774547876225206;45.58716995743373;12.83949835679521;39.61646486486035;-6.116352799190084
-38.84177530796434;42.96345653519194;9.652599574370257;35.170489863045454;-7.386504351234913
-35.50384439486665;47.57744362990286;11.897664121986873;42.067361585539764;-6.294575869769259
-35.43226448770912;48.957750076347615;14.60564901270196;44.052449287359586;-6.5316958000844245
-35.63704634691375;49.177334032497335;13.825078735274587;43.28766138373565;-2.4252432735453633
-36.19152518004742;48.60599829996666;13.051711262997356;44.85533237068924;1.883081881770754
-40.10463503573878;43.3853870892452;10.659009967167044;39.36654710948295;-2.950414822710612
-43.43839531680111;37.74209356692768;4.106283928559384;32.67430808968002;-5.166312207088398
-44.79225326143903;37.2797096128652;0.5485548464033041;28.195825386967744;-14.323695476180065
-44.59453564938606;37.56638571865854;-0.10783450361618874;24.90807482651296;-17.161103249997968
-43.6057849727345;40.52801857849371;2.6554998969915866;30.740566670674973;-15.195011418952674
-43.71459446677657;40.57889929783192;2.6911195328347848;30.32002877063902;-15.96395315419834
-42.66983201057657;42.22944931460495;3.7252410059641194;33.72671878024083;-15.313883558278473
-43.594707927099265;40.91107000127445;2.953191626271967;31.48892655057065;-15.894442372743145
-44.710084157806385;40.67403642592531;3.720269617395089;30.943429772845988;-15.746206941958874
-45.4828180960663;37.16495603500785;0.6782883685594543;27.218713288626994;-16.783533323457277
-45.613135998666934;36.46851015894188;1.3403756148720358;26.828676613307877;-15.887612380335604
-43.63996789378586;41.38297916561457;3.5788185635177827;32.75764652048465;-14.567153488092256
-43.314180311536646;43.07638820653379;5.279676932393795;33.7796117217781;-14.366699832807084
-44.14565702807457;42.30285622760812;4.903615777049319;34.75866062698758;-15.639556894309747
-41.601160162696736;49.53614348557427;11.757375480468092;43.77410645275772;-13.023858998685277
-42.46168303560026;51.788904359371244;10.784809968931409;41.286173525912304;-14.06642612228033
-43.424917288044604;53.08309476823625;11.000769579253422;40.84200379530542;-13.020056149727054
-44.94840325535049;52.60110320861617;10.710477850076838;37.26402481565152;-13.716308602895733
-43.71619671646905;54.90813213279717;12.295240284645725;41.51931491100234;-13.258755870529837
-43.56357645471598;54.78121777115916;12.597270302907027;45.77780979469708;-13.621246838763557
-41.44837728455696;56.22791767494304;16.7509017777125;52.44436870616145;-13.082424764606493
-42.07186285967038;52.52868684672822;13.322304254169758;51.78419624117343;-13.525068815484442
-41.61223720833197;52.51409390619144;11.38742736868763;52.736882278788435;-15.347683506854871
-44.05257349519339;50.41025177952066;6.664504441297403;56.09035886801858;-16.64402930955966
-44.422334461540316;54.324591395453915;7.7442713568621535;61.77432967323282;-15.604479869590659
-47.93664197735404;50.886211590385535;3.5541899516716713;50.45099035623453;-20.340691751469254
-46.50222196161087;51.72909983578962;5.410614381635548;55.88349674734885;-18.619959356815265
-45.455536805779886;53.79986463057706;6.530245813888436;61.2193578691;-18.045426449779413
-44.825790499778506;58.27933134615808;9.055721585634235;62.639984806516466;-17.59373880784658
-42.923240952239475;64.6476905964064;12.142424574227562;63.78678348073734;-16.21471414968203
-42.98534606345426;63.78516821282556;12.96777886350322;59.73616788966498;-16.999056477226137
-45.13889878670001;58.975388077143066;6.949347362543445;53.80514970472055;-19.179252488548414
-42.69230176895063;57.316427220097;6.782966715048611;51.8255240769478;-18.602978974029195
-44.187865546093086;56.879010460661995;5.898018035035313;51.5956014140641;-19.081958206122362
-46.35217008220067;55.637920666938065;4.425293470200464;48.436906286833306;-20.18007341201258
-47.67874195371727;53.533176431215914;1.900180952316699;44.049857588959696;-20.13325674660407
-46.41010456138008;57.0381531103703;2.989496255112156;52.24582510132356;-18.41871107637464
-41.69199576317353;71.2557101513005;15.807375817775249;70.72142990410298;-13.91168233308
-35.00136454279781;71.85746995379876;23.09446624255913;79.28678410776115;-11.958758576039285
-28.774213938692284;73.30790211267748;25.930430658210813;82.57822714174263;-12.062400399885654
-20.771612841758667;73.83632575582367;33.10833735074807;82.81191194746489;-11.204101173945148
-5.264074185212985;82.20296268532039;35.66694187471167;92.32605070727588;-6.459479509171395
-1.492837561247784;100.83052404487658;43.466946752692095;103.30961279050537;-1.5259924726294227
-7.8945951191552455;99.14223579945478;38.001906563841615;93.80363927404021;12.318553494638461
-7.115117383682168;105.09313081987473;35.720703446293165;96.49999491414023;9.555263436212691
-6.8999089443891215;97.54516669869744;30.03921584907736;91.05249568712127;22.68354942407649
8.176724984410356;106.1840813659912;31.913605777189424;99.1576422845905;41.58331143384244
18.55595500729812;105.03497131868089;33.198860213167734;97.1065916783351;77.61020646821093
12.71284213172481;103.42150505928403;30.749698888495082;116.94675355637455;67.33297877915683
17.889294781515797;104.99911690599237;36.36944370784634;118.97282074740959;77.4270642895266
18.70167842112116;109.07712740530356;32.26829722676434;117.42344492174115;74.88944777524821
28.443614824530705;113.595632447872;30.602031004236064;114.98173061636021;74.94563912552637
31.674027609010125;123.02620971718264;42.88203538403976;134.7447546323474;98.44274281143299
62.15803806581774;124.14227780943511;41.62995121500632;134.24505846021626;133.14727752907905
71.11536953473825;121.37918853875757;44.377126008094336;133.02126126256678;133.14551800194909
